USGS_eventID,magnitude,depth(km),source_lat,source_lon,rake_angle,station_name,station_type,elev(m),station_lat,station_lon,rdist(km),fault_type,Ia_geom,Ia_arith,Ia_max,CAV_geom,CAV_arith,CAV_max,CAV5_geom,CAV5_arith,CAV5_max,CAVstd_geom,CAVstd_arith,CAVstd_max,Vs30,PGA,PGV
usp000a1b0,6.7,10,35.456,133.134,,AIC009,Knet,,35.0812,137.1464,346.9291135,,1.70E-05,1.70E-05,1.71E-05,67.70022679,67.70173677,68.15390271,0.827461348,1.123192998,1.882712734,0,0,0,276.8,,
usp000a1b0,6.7,10,35.456,133.134,,EHM001,Knet,,33.981,133.549,145.0919763,,0.000327702,0.000357056,0.000498833,203.9932408,206.4044586,237.8617031,56.30888645,58.36774754,73.73339949,60.55590821,73.35358011,114.7507986,320.7,,
usp000a1b0,6.7,10,35.456,133.134,,EHM002,Knet,,33.9216,133.3074,150.5094272,,1.75E-05,1.75E-05,1.80E-05,57.35124816,57.35324438,57.831757,1.511382569,1.514865915,1.617537573,0,0,0,529.7,,
usp000a1b0,6.7,10,35.456,133.134,,EHM003,Knet,,33.9266,133.0843,151.8103544,,0.000220381,0.000220491,0.000227457,197.0940192,197.1331601,201.0613168,41.87360981,41.93883944,44.2770129,0,21.30615315,42.61230629,236.1,,
usp000a1b0,6.7,10,35.456,133.134,,EHM004,Knet,,34.0624,132.9982,138.5470489,,0.000487034,0.000494955,0.000583146,251.5293059,251.8072632,263.6354527,76.30935228,76.44653923,81.02432427,107.5090133,110.4182504,135.597648,285.4,,
usp000a1b0,6.7,10,35.456,133.134,,EHM005,Knet,,33.7974,132.9141,168.9416006,,5.29E-05,5.29E-05,5.34E-05,99.29176735,99.31431936,101.4306762,12.40872764,12.44302815,13.36629838,0,0,0,351.1,,
usp000a1b0,6.7,10,35.456,133.134,,EHM007,Knet,,33.9621,132.7722,155.1405813,,0.000302131,0.000311926,0.000389479,199.2613332,200.0273024,217.515664,51.65157425,52.72519706,63.31109723,57.60664823,63.73256008,90.99633262,229.5,,
usp000a1b0,6.7,10,35.456,133.134,,EHM009,Knet,,33.6324,132.7963,189.3813377,,1.67E-05,1.67E-05,1.75E-05,55.54796075,55.55298154,56.2998515,1.770144892,1.778291725,1.948316785,0,0,0,365.7,,
usp000a1b0,6.7,10,35.456,133.134,,EHM010,Knet,,33.4506,132.6881,211.5247649,,4.10E-05,4.11E-05,4.40E-05,89.55398031,89.59301161,92.23731497,7.018074391,7.124620427,8.352157826,0,0,0,349.8,,
usp000a1b0,6.7,10,35.456,133.134,,EHM011,Knet,,33.4496,132.4336,219.4640707,,3.96E-05,4.02E-05,4.68E-05,94.97581368,95.20974149,101.8798007,6.006128481,6.37646657,8.517902209,0,0,0,271.3,,
usp000a1b0,6.7,10,35.456,133.134,,EHM012,Knet,,33.2217,132.5727,238.9323268,,2.22E-05,2.28E-05,2.84E-05,66.32451732,66.63677642,73.08025176,2.601134741,3.03255372,4.591553439,0,0,0,509.9,,
usp000a1b0,6.7,10,35.456,133.134,,EHM015,Knet,,33.6105,132.4814,201.2812411,,4.95E-05,4.98E-05,5.57E-05,110.1745478,110.2988248,115.5333022,7.711490209,7.855646307,9.353677568,0,0,0,365.1,,
usp000a1b0,6.7,10,35.456,133.134,,EHM016,Knet,,33.7658,132.7088,177.629055,,0.000176959,0.000176962,0.000177846,193.8882737,193.9216195,197.5177041,38.51247958,38.51584769,39.0252002,10.27268754,10.27269039,10.28034206,232.3,,
usp000a1b0,6.7,10,35.456,133.134,,FKI010,Knet,,35.4904,135.551,201.8120076,,8.19E-05,8.20E-05,8.62E-05,141.3572018,141.4680088,147.0661364,16.02162798,16.0271412,16.44748847,0,0,0,214.3,,
usp000a1b0,6.7,10,35.456,133.134,,FKO002,Knet,,33.8263,130.7053,290.8989544,,0.000161915,0.000161923,0.000163476,182.7420682,182.7791116,186.4588055,35.05054735,35.05765938,35.76378356,0,9.365654266,18.73130853,128.6,,
usp000a1b0,6.7,10,35.456,133.134,,FKO003,Knet,,33.8324,130.9014,275.6912831,,1.55E-05,1.55E-05,1.66E-05,56.79241887,56.82429228,58.72727736,1.13084378,1.207911295,1.632460516,0,0,0,242.9,,
usp000a1b0,6.7,10,35.456,133.134,,GIF017,Knet,,35.487,136.5679,293.7402901,,8.48E-06,8.64E-06,1.03E-05,44.57295681,44.69554594,48.00361901,0,0.212859985,0.42571997,0,0,0,447.9,,
usp000a1b0,6.7,10,35.456,133.134,,HRS001,Knet,,35.0337,132.9018,48.63435128,,0.019385135,0.019509786,0.021711665,1440.278978,1443.179272,1534.628042,607.443702,608.8563027,650.3068303,1120.080846,1124.113574,1219.246256,283.3,,
usp000a1b0,6.7,10,35.456,133.134,,HRS002,Knet,,34.8951,133.2755,42.94993967,,0.02682437,0.027002557,0.030099527,1832.26674,1836.102704,1954.727031,775.3731121,777.5836231,836.1739638,1459.90138,1464.735201,1583.635025,369.7,,
usp000a1b0,6.7,10,35.456,133.134,,HRS003,Knet,,34.8143,132.8418,68.9504856,,0.001961086,0.001964587,0.002081817,520.3758321,521.440428,554.7437794,198.9493827,199.4859522,214.107451,338.9543576,340.50362,372.9483214,261.1,,
usp000a1b0,6.7,10,35.456,133.134,,HRS004,Knet,,34.7262,132.2772,115.1027013,,0.000801433,0.000805625,0.000887712,317.0624769,318.0369056,342.9137834,109.8861734,110.5348146,122.4919938,137.2782704,137.3716284,142.4353004,581.3,,
usp000a1b0,6.7,10,35.456,133.134,,HRS005,Knet,,34.777,133.2807,55.89036023,,0.02010288,0.022145192,0.031434096,1652.733367,1675.230489,1948.853605,706.8866566,719.2986266,852.3466212,1313.441452,1338.451916,1595.988487,407,,
usp000a1b0,6.7,10,35.456,133.134,,HRS006,Knet,,34.6659,132.4077,109.2580337,,0.00097873,0.000989175,0.001132545,339.082042,339.6027865,358.4022919,117.3302695,117.7841332,128.1141816,160.1887041,160.208968,162.7570076,385.9,,
usp000a1b0,6.7,10,35.456,133.134,,HRS007,Knet,,34.7032,133.0946,67.74252288,,0.000608463,0.000637299,0.000826832,282.6989119,284.4893736,316.3567378,99.90243082,101.1620637,117.0764423,146.1627811,148.4515555,174.4189533,528.3,,
usp000a1b0,6.7,10,35.456,133.134,,HRS008,Knet,,34.6107,132.7193,93.52717093,,0.00110863,0.001108725,0.001123246,383.5156736,383.5240235,386.0547854,141.8201619,141.8306618,143.5564397,224.035815,224.127387,230.5335716,464.7,,
usp000a1b0,6.7,10,35.456,133.134,,HRS009,Knet,,34.4926,132.2794,130.6924308,,0.00223768,0.0022382,0.002286405,523.7954097,523.8539007,531.6819305,202.9749649,202.9866544,205.1650715,301.5400776,301.5419267,302.5979335,429.1,,
usp000a1b0,6.7,10,35.456,133.134,,HRS010,Knet,,34.5887,133.0501,81.07788828,,0.001095959,0.001098752,0.001177045,405.6894615,406.1179874,424.7695439,153.1893485,153.3895952,161.2248624,236.7620778,237.8930687,261.0626744,310.9,,
usp000a1b0,6.7,10,35.456,133.134,,HRS011,Knet,,34.5676,133.2362,79.43571274,,0.000756739,0.000763572,0.000865498,314.4692,314.8825923,331.0123542,114.5509257,114.8750317,123.4981591,162.1670263,163.9238935,187.8591903,516.2,,
usp000a1b0,6.7,10,35.456,133.134,,HRS012,Knet,,34.4276,132.7422,109.2664621,,0.001498046,0.001526936,0.001822559,451.3342901,454.2761464,505.8918008,173.6274624,175.6432548,202.1773317,266.0164773,267.7439088,298.10893,267.5,,
usp000a1b0,6.7,10,35.456,133.134,,HRS013,Knet,,34.3768,132.4505,129.1931113,,0.000990484,0.001010001,0.001207595,402.3845922,402.9871084,425.0154877,136.8619254,137.4162827,149.7470626,193.0453938,195.8591568,228.9391397,137.9,,
usp000a1b0,6.7,10,35.456,133.134,,HRS014,Knet,,34.2869,132.2766,147.1427741,,0.001279968,0.001280201,0.001304619,419.3761067,419.377351,420.3989598,153.6917998,153.7025395,155.5194962,216.2753491,216.2755155,216.5438263,218,,
usp000a1b0,6.7,10,35.456,133.134,,HRS015,Knet,,34.4849,133.3615,87.99818312,,0.002082706,0.002105133,0.002411593,502.8757758,502.8794048,504.7898582,199.100848,199.1016157,199.6545305,313.5563438,313.8002899,326.1712733,250.3,,
usp000a1b0,6.7,10,35.456,133.134,,HRS016,Knet,,34.4198,133.1971,96.16284957,,0.000201669,0.000204014,0.00023486,169.7806346,170.0565369,179.7396072,46.39076909,46.57261523,50.68418823,21.82908927,22.82709691,29.50296498,479.1,,
usp000a1b0,6.7,10,35.456,133.134,,HRS017,Knet,,34.404,133.0832,99.87243603,,0.000697074,0.000698276,0.000739237,295.1426171,295.3470325,306.333624,107.7372248,107.9008544,113.8409531,152.2582067,152.5130822,161.3266365,466.6,,
usp000a1b0,6.7,10,35.456,133.134,,HRS018,Knet,,34.3413,132.9068,111.3812921,,0.000930927,0.000934015,0.001009902,455.9770979,456.6835964,482.0763793,155.4047608,155.5826649,163.0208051,192.0112844,192.1601008,199.7212527,168.3,,
usp000a1b0,6.7,10,35.456,133.134,,HRS019,Knet,,34.2485,132.5647,134.7089841,,0.001313103,0.00131757,0.001425978,446.2238855,446.623128,465.5033409,162.3557145,162.5087872,169.5605872,227.0373859,227.5228376,242.3777026,182.7,,
usp000a1b0,6.7,10,35.456,133.134,,HRS020,Knet,,34.3027,133.1693,109.3849273,,0.001599464,0.001639522,0.001999727,455.2830269,456.2075425,485.2366189,177.640871,178.4145253,195.0116268,270.98491,272.436716,300.524841,236.9,,
usp000a1b0,6.7,10,35.456,133.134,,HRS021,Knet,,34.9529,133.1171,41.62298365,,0.013213512,0.013222483,0.013709466,1490.425389,1490.594834,1513.069647,619.7961773,619.9685081,634.5852689,1126.109732,1126.565877,1158.621245,325.3,,
usp000a1b0,6.7,10,35.456,133.134,,HYG001,Knet,,35.6194,134.45,107.2315046,,0.000227431,0.000232887,0.000283004,181.5274203,182.2760299,198.7789614,50.16115051,50.79473885,58.79251824,43.32698092,48.36120852,69.84560317,371,,
usp000a1b0,6.7,10,35.456,133.134,,HYG002,Knet,,35.6411,134.6284,123.267909,,0.000208864,0.000212542,0.000251911,187.8724386,188.2606477,200.3444492,43.39016238,44.01476383,51.40348791,34.54913823,36.60928468,48.71700009,274.5,,
usp000a1b0,6.7,10,35.456,133.134,,HYG003,Knet,,35.4615,134.8758,140.592729,,0.000133946,0.000135187,0.000153455,142.3317111,142.5376599,150.1971968,29.88127804,30.03507242,33.07066107,0,12.83759486,25.67518972,325,,
usp000a1b0,6.7,10,35.456,133.134,,HYG004,Knet,,35.4582,134.5748,113.5344375,,5.99E-05,6.00E-05,6.27E-05,97.51983019,97.52822787,98.808053,12.91530756,12.91531281,12.92695637,0,0,0,767.1,,
usp000a1b0,6.7,10,35.456,133.134,,HYG005,Knet,,35.3407,134.8619,138.1257666,,0.000376237,0.000392261,0.000503231,220.649729,221.5596564,241.6190297,65.00046592,65.80996377,76.10028744,74.94694815,79.62799245,106.5272888,329,,
usp000a1b0,6.7,10,35.456,133.134,,HYG006,Knet,,35.3326,134.6652,120.2211066,,0.000279168,0.000281582,0.000318368,189.7300937,190.4981671,207.5874384,54.57890126,55.21315577,63.55798096,70.56847737,70.6344528,73.68665266,503.3,,
usp000a1b0,6.7,10,35.456,133.134,,HYG007,Knet,,35.1637,134.5459,110.0648345,,0.000205735,0.000206099,0.000218343,158.8573105,159.1463721,168.7340013,43.35929208,43.70014227,49.14754758,41.74498872,41.91970209,45.74296514,681,,
usp000a1b0,6.7,10,35.456,133.134,,HYG008,Knet,,35.1482,134.788,132.1720166,,0.000464955,0.000464988,0.00047053,247.1171436,247.1603503,251.7816116,80.71263065,80.72171167,81.93249169,103.3746095,103.3805498,104.4887867,342.1,,
usp000a1b0,6.7,10,35.456,133.134,,HYG009,Knet,,35.169,135.1041,160.6009364,,0.000336366,0.000339324,0.000384033,217.4554251,217.5333261,223.3544989,63.893189,64.1397585,69.75838998,70.8739414,72.21565776,86.07154661,351.7,,
usp000a1b0,6.7,10,35.456,133.134,,HYG010,Knet,,35.0593,135.1777,168.7110672,,0.000307133,0.000311957,0.000366606,185.1796391,185.1814859,186.008517,51.97828902,51.97884343,52.21891728,70.91615103,71.56252881,81.15914556,334.7,,
usp000a1b0,6.7,10,35.456,133.134,,HYG011,Knet,,34.9848,134.3228,94.86900379,,0.001098992,0.001102583,0.001191492,350.7213281,351.405788,373.3278751,136.6628121,137.0068566,146.7101834,223.2985384,225.1016353,253.5359274,316.7,,
usp000a1b0,6.7,10,35.456,133.134,,HYG012,Knet,,34.9959,134.552,114.3656385,,0.000331256,0.000335592,0.000389363,210.0150972,210.5771451,225.952222,60.81106351,61.13780454,67.45014945,72.22983913,73.02919151,83.80477283,391.5,,
usp000a1b0,6.7,10,35.456,133.134,,HYG013,Knet,,34.989,134.7634,133.18788,,0.000685753,0.000700093,0.000841062,266.3717179,267.8454624,295.904323,93.00460753,94.09230603,108.3578251,137.1225427,138.6981106,159.5445531,336.4,,
usp000a1b0,6.7,10,35.456,133.134,,HYG014,Knet,,35.0023,134.9999,153.8831456,,8.73E-05,8.73E-05,8.86E-05,113.6290551,113.6556333,116.1134381,19.91912506,19.92072451,20.17315623,0,0,0,548.4,,
usp000a1b0,6.7,10,35.456,133.134,,HYG015,Knet,,34.9515,135.2713,179.2963457,,0.000225904,0.000228371,0.000261846,177.5414231,177.6854895,184.8392495,45.25405053,45.42385162,49.3477791,35.36786484,38.98120914,55.37171868,400.9,,
usp000a1b0,6.7,10,35.456,133.134,,HYG016,Knet,,34.7551,134.39,111.6324021,,0.000942343,0.0009425,0.000959706,374.8781039,374.8791309,375.7566496,131.148902,131.1652155,133.2338558,193.4299398,193.4703243,197.4231421,189.2,,
usp000a1b0,6.7,10,35.456,133.134,,HYG018,Knet,,34.8143,134.687,132.8063929,,0.000289873,0.000290502,0.000309612,205.4654146,205.5035277,209.4612177,57.74646834,57.74855807,58.23983503,57.01603144,57.02318529,57.92641242,366.9,,
usp000a1b0,6.7,10,35.456,133.134,,HYG019,Knet,,34.832,134.8236,143.6751884,,0.000504128,0.000504128,0.000504366,251.6467504,251.8222187,261.2213072,82.2711564,82.40018379,87.00964285,113.4584079,113.4850242,115.9427486,263.7,,
usp000a1b0,6.7,10,35.456,133.134,,HYG020,Knet,,34.7976,134.9899,159.2699021,,0.000113459,0.000116172,0.00014113,145.4248093,146.2601001,161.8691266,24.75283202,25.49717173,31.61297695,0,0,0,422.1,,
usp000a1b0,6.7,10,35.456,133.134,,HYG021,Knet,,34.6898,135.1583,177.9571049,,0.000116947,0.000134115,0.000199766,133.1202937,137.0353556,169.5572881,23.33614078,26.30683916,38.45073968,0,14.56531884,29.13063769,495.3,,
usp000a1b0,6.7,10,35.456,133.134,,HYG022,Knet,,34.7463,135.3499,192.2642093,,0.000177019,0.000184533,0.000236655,222.9997957,223.0809681,229.0983962,35.91832795,37.23045068,47.02739792,0,16.50042028,33.00084056,227.2,,
usp000a1b0,6.7,10,35.456,133.134,,HYG023,Knet,,34.6444,134.9999,166.6863176,,0.000232175,0.000232347,0.000241271,194.8736418,194.9148292,198.9216218,47.82006789,47.84451677,49.37386044,32.4888544,32.81512243,37.43102969,319.7,,
usp000a1b0,6.7,10,35.456,133.134,,HYG024,Knet,,34.533,134.9904,171.590184,,0.000174966,0.000180872,0.000226715,176.1648141,176.8040568,191.825134,34.86535082,35.82457105,44.05908397,0,17.91002499,35.82004998,287.7,,
usp000a1b0,6.7,10,35.456,133.134,,HYG026,Knet,,34.4149,134.7925,163.3801434,,0.000267234,0.000271075,0.000316552,176.7951692,177.7144949,195.7674682,47.49325998,48.11763852,55.84404736,42.41303071,47.36673991,68.45566772,314.7,,
usp000a1b0,6.7,10,35.456,133.134,,HYG027,Knet,,34.2499,134.7292,170.4863652,,3.19E-05,3.19E-05,3.33E-05,73.44151204,73.47426222,75.66777951,7.22052809,7.250061319,7.903791566,0,0,0,849.2,,
usp000a1b0,6.7,10,35.456,133.134,,KGW001,Knet,,34.5466,134.2814,117.925075,,0.001376436,0.00138888,0.001574382,340.2061117,341.9904415,376.8797469,125.6712242,126.7829962,143.5362506,205.8608125,206.4332594,221.796087,324.8,,
usp000a1b0,6.7,10,35.456,133.134,,KGW002,Knet,,34.4727,134.3139,125.8092287,,0.001911785,0.00191644,0.002049941,375.6732283,375.6931051,379.5576536,142.2681796,142.2721375,143.3333552,232.434778,232.4487364,234.9960889,225,,
usp000a1b0,6.7,10,35.456,133.134,,KGW003,Knet,,34.2652,133.7896,119.5001005,,0.00081335,0.0008308,0.001000183,303.2262995,303.459846,315.3631808,105.0100002,105.146483,110.502111,156.7677941,158.6259111,182.8341413,346.2,,
usp000a1b0,6.7,10,35.456,133.134,,KGW004,Knet,,34.3435,134.0456,121.8877667,,0.000670699,0.000677899,0.000776438,282.9244702,283.1423376,294.2476317,92.34984949,92.55948294,98.78549141,128.3239631,129.0080734,142.2762116,243.9,,
usp000a1b0,6.7,10,35.456,133.134,,KGW005,Knet,,34.1138,133.6354,131.8627408,,0.001201427,0.00121807,0.001418736,414.0762954,414.6616927,436.6876084,148.9473266,149.2551361,158.8358219,202.5972331,204.0849286,228.6820673,211.3,,
usp000a1b0,6.7,10,35.456,133.134,,KGW006,Knet,,34.2496,134.1856,137.6143873,,0.000692454,0.000703064,0.000824744,260.6203295,261.2382513,279.1956388,85.679957,85.98432852,93.21272531,141.5683428,142.1101839,154.508115,457.5,,
usp000a1b0,6.7,10,35.456,133.134,,KGW007,Knet,,34.2271,134.4009,151.4526715,,0.000882892,0.000891192,0.001012537,280.8907247,281.6638486,302.5186889,96.21369667,96.95157146,108.890239,152.8947207,154.4773188,176.5328492,191.6,,
usp000a1b0,6.7,10,35.456,133.134,,KGW008,Knet,,34.1644,133.9243,134.4504684,,0.000202472,0.000204705,0.000234863,153.5493755,153.8879864,164.0910074,39.41537744,39.59869782,43.40459982,32.85832389,36.29365836,51.70664601,389.4,,
usp000a1b0,6.7,10,35.456,133.134,,KOC003,Knet,,33.5014,133.9068,203.7352884,,0.000402304,0.000402864,0.000424094,251.9471055,251.9677477,255.1929492,68.04692923,68.09411352,70.62861901,75.7278771,76.06855134,83.25973575,265.7,,
usp000a1b0,6.7,10,35.456,133.134,,KOC004,Knet,,33.6975,133.8771,182.0107575,,0.000141767,0.000141816,0.000145544,136.4620518,136.5126481,140.2290331,31.23819616,31.24674826,31.97775937,12.50929612,13.2662874,17.6835141,369.9,,
usp000a1b0,6.7,10,35.456,133.134,,KOC005,Knet,,33.5934,133.6921,189.5762635,,4.69E-05,4.76E-05,5.52E-05,83.08059471,83.19196972,87.49529489,10.05914883,10.28068383,12.40341433,0,0,0,403.4,,
usp000a1b0,6.7,10,35.456,133.134,,KOC006,Knet,,33.4945,133.4165,197.9518308,,8.87E-05,8.87E-05,8.94E-05,115.883685,115.9533257,119.9714448,18.57178994,18.5753803,18.94058133,0,5.09372252,10.18744504,179.4,,
usp000a1b0,6.7,10,35.456,133.134,,KOC007,Knet,,33.5611,133.5271,191.1898851,,0.000341147,0.000341297,0.000351429,224.7278329,225.0320995,236.7302579,59.46180764,59.47174449,60.55886216,46.18816511,46.30925315,49.65594272,180.6,,
usp000a1b0,6.7,10,35.456,133.134,,KOC008,Knet,,33.7758,133.3465,166.64205,,5.62E-05,5.64E-05,6.11E-05,92.75673036,92.87621446,97.58579891,12.88613367,12.89822675,13.45662821,0,0,0,752.5,,
usp000a1b0,6.7,10,35.456,133.134,,KOC009,Knet,,33.5742,133.1718,189.6720044,,2.54E-05,2.58E-05,3.03E-05,65.65049517,65.75657287,69.49011791,4.630934986,4.808854895,6.104820388,0,0,0,615.3,,
usp000a1b0,6.7,10,35.456,133.134,,KOC010,Knet,,33.3925,133.2896,209.2177792,,2.31E-05,2.32E-05,2.49E-05,62.30638842,62.30928701,62.9102941,4.229470375,4.377459581,5.506057262,0,0,0,261.3,,
usp000a1b0,6.7,10,35.456,133.134,,KOC011,Knet,,33.3995,132.8972,212.4133023,,1.46E-05,1.47E-05,1.61E-05,56.34239364,56.34722291,57.08492786,1.267643314,1.424137523,2.073173819,0,0,0,797.2,,
usp000a1b0,6.7,10,35.456,133.134,,KOC013,Knet,,33.0797,133.1015,244.8787158,,0.000132914,0.000133335,0.000143919,168.1311556,168.2981392,175.7933487,32.03900169,32.11769009,34.36455181,0,0,0,221.8,,
usp000a1b0,6.7,10,35.456,133.134,,KOC014,Knet,,32.9895,132.9377,256.6156762,,6.52E-05,6.54E-05,7.16E-05,143.163395,143.3813091,151.2833429,9.974691754,10.06369476,11.39916342,0,0,0,212.7,,
usp000a1b0,6.7,10,35.456,133.134,,KOC015,Knet,,32.937,132.7252,265.8946061,,4.19E-05,4.20E-05,4.33E-05,95.08701626,95.12069738,97.65178571,7.017028084,7.017571319,7.104887388,0,0,0,172,,
usp000a1b0,6.7,10,35.456,133.134,,KOC017,Knet,,33.7691,133.6565,169.8105944,,4.09E-05,4.14E-05,4.83E-05,73.37266777,73.38123033,74.50220687,8.893156332,9.370000472,12.32104762,0,0,0,494.5,,
usp000a1b0,6.7,10,35.456,133.134,,KYT002,Knet,,35.6037,134.8941,145.2178222,,0.000186226,0.000186821,0.00020172,182.0095839,182.027433,184.5764973,37.02530743,37.02811114,37.48376974,21.67304848,21.70359423,22.85466858,130.4,,
usp000a1b0,6.7,10,35.456,133.134,,KYT003,Knet,,35.6767,135.2919,182.1401294,,3.64E-05,3.64E-05,3.75E-05,82.93546581,82.9367709,83.40204343,6.487984101,6.51991724,7.164419467,0,0,0,325,,
usp000a1b0,6.7,10,35.456,133.134,,KYT004,Knet,,35.5354,135.196,170.5393919,,0.000155043,0.000155138,0.000160582,167.7485485,167.7559892,169.3359835,34.57215157,34.57222552,34.64373425,8.781394877,8.891421525,10.28586792,147.7,,
usp000a1b0,6.7,10,35.456,133.134,,KYT006,Knet,,35.2759,135.1827,167.1908366,,0.000166192,0.000175403,0.000231498,137.7858639,138.6418368,154.0241195,31.91151195,32.65180165,39.56523466,20.71658739,31.00808746,54.08024589,431.1,,
usp000a1b0,6.7,10,35.456,133.134,,KYT007,Knet,,35.3057,135.713,215.4168395,,1.16E-05,1.17E-05,1.33E-05,46.53016482,46.59499929,49.05217674,1.060894511,1.113426339,1.451392384,0,0,0,702.5,,
usp000a1b0,6.7,10,35.456,133.134,,KYT008,Knet,,35.2612,135.3966,186.6764242,,2.36E-05,2.39E-05,2.71E-05,60.58972084,60.61212795,62.26009152,3.340119031,3.522256369,4.640243307,0,0,0,403.2,,
usp000a1b0,6.7,10,35.456,133.134,,KYT010,Knet,,35.2098,135.7738,221.1847036,,2.03E-05,2.04E-05,2.20E-05,56.99100244,56.99248856,57.40406235,2.533306921,2.744960939,3.801921958,0,0,0,358.2,,
usp000a1b0,6.7,10,35.456,133.134,,KYT011,Knet,,35.017,135.5638,204.2444371,,8.54E-05,8.60E-05,9.58E-05,144.9848261,145.2159505,153.4057295,18.68863254,18.81183058,20.96124532,0,0,0,290.1,,
usp000a1b0,6.7,10,35.456,133.134,,KYT013,Knet,,34.8784,135.8047,228.6595992,,2.24E-05,2.26E-05,2.49E-05,77.04031674,77.13783309,81.01531811,1.574813308,1.663921,2.201132447,0,0,0,317.1,,
usp000a1b0,6.7,10,35.456,133.134,,MIE002,Knet,,35.0279,136.5073,289.4626174,,4.20E-05,4.25E-05,4.94E-05,105.3013479,105.509305,112.1304502,6.3941007,6.504137051,7.695470343,0,0,0,291.8,,
usp000a1b0,6.7,10,35.456,133.134,,MIE003,Knet,,34.9704,136.6357,301.8679858,,7.90E-05,7.90E-05,7.97E-05,170.0024472,170.0106879,171.6845962,13.99071636,14.02175098,14.95414373,0,0,0,219.4,,
usp000a1b0,6.7,10,35.456,133.134,,MIE004,Knet,,34.8569,136.4493,286.9683874,,2.79E-05,2.79E-05,2.83E-05,85.05728662,85.05850989,85.51468694,3.439242029,3.452193517,3.750948165,0,0,0,355.6,,
usp000a1b0,6.7,10,35.456,133.134,,MIE005,Knet,,34.7677,136.1151,259.0585002,,2.15E-05,2.19E-05,2.62E-05,75.72483831,75.75319208,77.82562379,0.478059396,2.277440027,4.504139892,0,0,0,511.6,,
usp000a1b0,6.7,10,35.456,133.134,,MIE007,Knet,,34.651,136.3404,282.2544425,,3.80E-05,3.80E-05,4.01E-05,89.7585698,89.77113124,91.27284735,5.732940432,5.931025525,7.451044531,0,0,0,442,,
usp000a1b0,6.7,10,35.456,133.134,,MIE008,Knet,,34.6285,136.1073,262.3850167,,2.00E-05,2.15E-05,2.94E-05,70.70797943,71.86405819,84.70245782,1.782368816,2.027164949,2.992855964,0,0,0,303.4,,
usp000a1b0,6.7,10,35.456,133.134,,MYZ002,Knet,,32.6978,131.6831,324.7781541,,5.17E-06,5.20E-06,5.67E-06,39.40839971,39.45252306,41.31789379,0,0,0,0,0,0,534.2,,
usp000a1b0,6.7,10,35.456,133.134,,NAR001,Knet,,34.7154,135.7272,226.2476989,,3.20E-05,3.20E-05,3.22E-05,97.92342559,97.92954572,99.02437239,1.985267164,2.16196354,3.018001293,0,0,0,346.7,,
usp000a1b0,6.7,10,35.456,133.134,,NAR002,Knet,,34.6683,135.8352,237.2384609,,7.34E-05,7.40E-05,8.33E-05,163.1662928,163.2856648,169.5281966,11.14340096,11.44392613,14.04931673,0,0,0,368.3,,
usp000a1b0,6.7,10,35.456,133.134,,OIT001,Knet,,33.6783,131.5936,239.5241797,,5.91E-05,5.94E-05,6.47E-05,129.0416341,129.4142836,139.2282274,11.12932698,11.13761306,11.56715424,0,0,0,387.2,,
usp000a1b0,6.7,10,35.456,133.134,,OIT003,Knet,,33.5583,131.4489,258.3962275,,2.00E-05,2.05E-05,2.51E-05,70.68200613,70.8110229,75.0836068,1.546744807,2.297685242,3.996784407,0,0,0,356,,
usp000a1b0,6.7,10,35.456,133.134,,OIT004,Knet,,33.5666,131.7378,240.5508957,,3.56E-05,3.57E-05,3.90E-05,88.04704618,88.04822987,88.50478619,6.024147474,6.180875331,7.563939706,0,0,0,309.6,,
usp000a1b0,6.7,10,35.456,133.134,,OIT009,Knet,,33.2569,131.3439,290.2010416,,3.41E-05,3.41E-05,3.50E-05,105.933632,105.9373386,106.8235252,1.657807731,1.661611488,1.773978135,0,0,0,217.6,,
usp000a1b0,6.7,10,35.456,133.134,,OIT011,Knet,,33.2461,131.8811,262.6308771,,2.10E-05,2.11E-05,2.27E-05,70.44707647,70.51164263,73.52845585,1.391966172,1.456950316,1.887222788,0,0,0,205.2,,
usp000a1b0,6.7,10,35.456,133.134,,OKY002,Knet,,35.1787,134.05,65.1174003,,0.00169729,0.001753661,0.00219472,452.1374846,455.6343198,511.9754983,184.305855,186.1629574,212.3926833,342.4172102,346.293259,397.9602255,499.7,,
usp000a1b0,6.7,10,35.456,133.134,,OKY003,Knet,,35.1737,134.3386,91.19074406,,0.000913773,0.000914798,0.000958088,344.9868015,345.1224221,354.7967709,130.8550445,130.9369741,135.5682292,190.5769236,190.8039081,200.1080771,445.6,,
usp000a1b0,6.7,10,35.456,133.134,,OKY004,Knet,,34.9579,133.5018,38.28129014,,0.050021598,0.054145548,0.07487186,2270.707437,2285.35447,2543.681378,1002.390741,1011.354404,1145.706676,1900.763865,1919.945223,2190.65981,386.1,,
usp000a1b0,6.7,10,35.456,133.134,,OKY005,Knet,,35.0098,133.7317,46.12107808,,0.008360069,0.008372831,0.008834942,1135.168515,1137.01952,1201.871901,458.019336,458.9012698,487.3382748,828.2889509,830.2620126,887.4671118,225.9,,
usp000a1b0,6.7,10,35.456,133.134,,OKY006,Knet,,35.0684,134.005,64.46306544,,0.001853363,0.001854679,0.001924524,495.8441882,495.9437894,505.88277,200.6259553,200.6813701,205.3971279,361.118377,361.2882418,372.3657615,425.1,,
