USGS_eventID,magnitude,depth(km),source_lat,source_lon,station_name,elev(m),station_lat,station_lon,rdist(km),rake_angle,fault_type,Ia_geom,Ia_arith,Ia_max,CAV_geom,CAV_arith,CAV_max,CAV5_geom,CAV5_arith,CAV5_max,CAVstd_geom,CAVstd_arith,CAVstd_max, Vs30,PGA,PGV
usp000fg9t,6.6,12.0,37.535,138.446,CHB001,,35.9595,139.8733,216.3624812882053,,,0.016118172756636028,0.016118284498714303,0.016178302568742812,244.4476399519555,244.45640894293228,246.526963263221,31.475214678635787,31.536390346771483,33.49974895836835,21.952093201089426,21.963857398898927,22.682631306223396,,,
usp000fg9t,6.6,12.0,37.535,138.446,CHB002,,35.7868,139.9031,233.67314411499058,,,0.0050084171858457175,0.005053862958862825,0.005730093762280549,183.63425057808223,183.824629080703,192.18861564717696,1.9322246837771373,1.993639647173244,2.484665933825392,13.854478364059393,13.957542849979847,15.650596797387776,,,
usp000fg9t,6.6,12.0,37.535,138.446,CHB004,,35.9007,140.4905,257.3861274793713,,,0.004471288077536404,0.004483172936281421,0.004809397558722743,146.27187539004342,146.39544246552222,152.4090973072671,5.035901031068776,5.1030096449819435,5.927878266072099,9.51049932394215,9.51131281766865,9.63570785311552,,,
usp000fg9t,6.6,12.0,37.535,138.446,CHB008,,35.6537,139.9023,246.09185228875216,,,0.010707875935567771,0.01070814387415183,0.010783894636682912,284.72388849262416,284.7486146014942,288.5010590194725,13.490522437975226,13.515139896000607,14.33049917812984,15.941828821546032,16.171417926605457,18.88671746467867,,,
usp000fg9t,6.6,12.0,37.535,138.446,CHB012,,35.5727,140.3333,275.6069739676511,,,0.00338519072764302,0.003390105705567639,0.0035725897662468647,156.64294850524482,156.7018710455915,160.99873883182948,0.3565028497335569,0.3568631737231959,0.3728957309629145,14.079443815938328,14.249032439675414,16.44087807766142,,,
usp000fg9t,6.6,12.0,37.535,138.446,CHB014,,35.4769,140.0489,269.7635695037228,,,0.0041158551974000935,0.004116020054396018,0.004152858651340379,177.97607885244963,177.97694096330883,178.5309003153663,0.19386056113573014,0.23595161537042103,0.37045532398862574,14.100596092699936,14.126160372508291,14.975628853594552,,,
usp000fg9t,6.6,12.0,37.535,138.446,CHB017,,35.2988,140.0755,287.9687265827505,,,0.0020742622127464592,0.002102105201756718,0.002443107477445334,95.23183724915205,95.51395036611864,102.84960907494613,0.0,0.0,0.0,14.105158198209255,14.124118520925558,14.85571690572599,,,
usp000fg9t,6.6,12.0,37.535,138.446,CHB029,,35.6947,139.9176,242.96519732826198,,,0.009586291313651598,0.009721050084413235,0.011334070107065945,259.5365344162442,259.7886685939797,271.23155428939384,9.878988331992213,10.971141692232989,15.743095125305716,13.359535474040026,13.46167785310273,15.116846285191318,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS001,,37.7949,140.9196,220.1384270654156,,,0.0017092797913058385,0.0017413936894849435,0.002074281924199621,58.79119424610744,59.069975898672105,64.8021248662206,0.6440028712846506,0.902924832570756,1.5358020363394282,10.878846561421707,10.902556747280867,11.621195126942478,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS004,,37.6799,140.7346,202.7139304657698,,,0.0003747480236491333,0.00038122872953092217,0.0004512234649817379,22.859465841476396,22.920115916916114,24.58640973471805,0.0,0.0,0.0,8.523129266521972,8.545384361643041,9.161713327675033,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS006,,37.5031,140.7588,204.48389703700872,,,0.010779718699054643,0.01336859584962422,0.021275366350899792,97.4079122611342,100.09913875494637,123.15420779429613,23.559284172530013,27.37382734575551,41.312498474425176,37.62476641658837,39.33450237773364,50.80533623587566,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS007,,37.4061,140.9632,223.12426750317798,,,0.0017030255367056779,0.0017038687900820901,0.001757467998510422,53.88847351781361,53.89989120482995,55.00925760616291,1.8825475478918563,1.9308771770571451,2.3601805695507627,9.38859731870408,9.4082857289169,10.016628349619976,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS008,,37.4363,140.5668,187.884148050122,,,0.00819498505198107,0.009328746657671569,0.013786070316642864,84.19820079342972,85.40006271400384,99.6770965342721,19.18525756005138,20.11524504414188,26.160819916754562,29.5041139585138,30.44013388218885,37.93072867089639,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS009,,37.2778,140.6349,195.88208603749615,,,0.0009735469617667967,0.0009743670454668694,0.0010143351893626717,34.12637727441575,34.12918687118163,34.56710308722851,0.6169669958241616,0.6289162349414641,0.7509299908735549,10.800267491759977,10.870204861313471,12.101292117910544,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS010,,37.2342,141.0016,228.7687362923887,,,0.003339356105574317,0.0034077517546624303,0.004087069663721511,82.66574305123821,82.7406820508304,86.26139107363657,5.446956567570725,5.9000321365158985,8.167419038418291,9.653029719060283,9.823318576351202,11.644473455933273,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS011,,37.0911,140.9035,223.33990365769162,,,0.0009422522079173043,0.0009422957929463328,0.0009513587990327996,45.69383143088822,45.73073866335768,47.56764580904859,0.0,0.12640381700020428,0.25280763400040857,7.90397768092235,7.906121644318778,8.090231052680187,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS012,,36.9069,140.7929,219.6423400704366,,,0.0038975666150928225,0.004005593507433359,0.00492958150936096,93.41121649784081,93.72006750348169,101.32241485483814,6.75765985282059,7.587607325322098,11.038088195702107,13.517584495896996,13.601146395139306,15.106501057103095,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS013,,37.09,140.5563,193.4743337628933,,,0.0020753651324323928,0.0021520389098444977,0.0027213639809318077,55.99554592396394,56.19245959477337,60.89260342102835,1.454371822385039,3.3713964364917235,6.412961253200635,16.772511375954522,16.7759016610799,17.113153326308428,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS014,,36.8683,140.43,191.03665576727744,,,0.001993586213220673,0.0020755209106419303,0.0026529298307049693,47.72780517310512,47.791724525872176,50.26266493692457,2.8016505219139396,3.657419449574984,6.008476952740043,6.386636397100048,6.567112859932557,8.096114771745777,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS015,,37.0217,140.3775,180.5173319424129,,,0.0004277153698063225,0.0004278219316605337,0.0004373701064175809,26.16704236664064,26.172588374301018,26.711361047170268,0.0,0.0,0.0,6.309084581175086,6.4138775855229495,7.568553916644566,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS016,,37.1228,140.1914,161.30912439848385,,,0.0035162173232817268,0.00352652102501446,0.003795902307442398,77.74445054360798,77.74567779137324,78.18251290044597,6.745774820072192,6.829921782696568,7.898731229994381,14.951140574534154,14.958986401119006,15.4434135570277,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS017,,37.2842,140.3689,172.49538878139987,,,0.007221769200700827,0.007221834164410463,0.007252466011483159,141.71651605159133,141.71816198820497,142.40118139800913,15.43664942375185,15.450772305264886,16.111241378970853,16.479357209948315,16.47992848047528,16.617146075938468,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS018,,37.3961,140.3622,170.21514584872884,,,0.008917817269233816,0.00892420878145635,0.009261903210752685,118.98250479224306,118.99351522504473,120.61222427141581,24.227942121754307,24.238330109570576,24.947884226913818,11.312821888671213,11.333033364744274,12.009573209549039,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS019,,37.603,140.4368,176.03380625829678,,,0.003589108303858933,0.0037794305487825375,0.0049636589288856075,62.9941267117522,63.78347739226253,73.787076148359,8.993620227156027,9.686428425290732,13.28388458874433,11.412025107769974,11.618322645330851,13.798025384383928,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS020,,37.5474,140.1078,146.86916403828639,,,0.08468632366405465,0.08545692127128962,0.0969073351255731,484.1807958321439,485.90559306259735,526.8103888311412,146.97325065581697,147.6134530992183,161.34644722058619,172.05283240780793,173.43309110436738,195.27021432301845,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS021,,37.6535,139.8633,125.85554236940584,,,0.016229506732447233,0.01623008855933544,0.016367514413238787,189.00140144202172,189.05276109419307,193.45920300233,36.21146155935384,36.240075211363504,37.67990265266434,14.787861139394535,14.798252567346571,15.352727065375532,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS022,,37.6002,139.6467,106.32245097871436,,,0.0705255439332708,0.07064119590712738,0.07468176667193771,383.984504220301,384.1929587983738,396.8472114012966,130.40191899996927,130.47287870941332,134.77538958641745,187.66682372952891,188.00422210435016,199.2625878974733,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS023,,37.4774,139.9294,131.3137911749672,,,0.08468129558330628,0.08472680032081914,0.08750328567764559,403.7094731675392,403.74306655292816,408.951239394731,134.7530584699044,134.7626961477945,136.37437416442995,190.4094083218473,190.41030153778192,190.99352896601886,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS024,,37.3957,140.1325,149.9952001433366,,,0.019439313931367448,0.01943932820448012,0.019462884928352228,212.97139491097226,212.97614937338253,214.39922758208075,44.91183216866322,44.91299958281493,45.23682481309062,18.317799889584247,18.317869282669626,18.368290132709717,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS025,,37.3077,139.9,131.1528701449989,,,0.008406661766506346,0.008549137775842833,0.010103420457308259,106.19501648248742,106.51516144855036,114.76731829963995,21.296800124691508,21.57177032811069,25.005074791407928,13.180225309847813,13.204440829094533,14.003764537429154,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS026,,37.266,139.5386,101.24289859925659,,,0.055039613132981835,0.05530262568505268,0.060689776493480126,271.417727962304,271.7405815281956,284.98296035764497,85.75791250972509,85.96349638766273,91.90514204909672,134.13194921437608,135.0975884809392,151.22144079101764,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS027,,37.07,139.6808,121.02751674511956,,,0.016090168792196942,0.016161951273795088,0.017683508770289454,123.64775666763329,123.67441113023027,126.24194681079523,34.71318723341424,34.749286147515285,36.33280118054278,46.68083237873758,47.63199996186697,57.103394199016,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS028,,37.3491,139.3144,79.5691148662327,,,0.05923182112456892,0.06003449098503996,0.06981873720536352,318.97306564472353,319.5422702034006,338.6065257605943,103.09946063413528,103.4219247216885,111.58254541431937,135.79729491384722,137.13477651419515,156.24083899917258,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS029,,37.0159,139.3801,100.90660772442128,,,0.1628477532574559,0.1648114054739236,0.19017690632229656,470.0034956138568,471.02552062928964,502.0376987993026,181.32424042291808,181.75956414851441,194.33171569507653,330.2196140699369,330.62311826667167,346.9526257877066,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS030,,37.453,139.5133,94.82126286168176,,,0.019471389062112637,0.019499332054274832,0.02054286382413641,196.5504851331292,196.62082247059055,201.87958876536632,49.195339755214654,49.271693908095294,52.013657974605096,13.043790570114208,13.651280210881367,17.678311246148034,,,
usp000fg9t,6.6,12.0,37.535,138.446,FKS031,,37.3364,140.8132,210.65063775957387,,,0.0010084075161405524,0.0010085103314672952,0.0010229106810295656,31.66412014180689,31.680521452332574,32.699803129262136,1.3941963453210129,1.3945899879801529,1.4277228307198466,6.342131207846341,6.366025962387347,6.917077952903007,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF001,,36.2742,136.8978,196.50216662931388,,,0.001058951040472066,0.0010942408649699856,0.0013698960199252134,35.53643750513525,35.57489240974289,37.22854878529329,1.0758905944898924,1.4459137035031144,2.4118981064135747,6.477701041188396,6.478099932650203,6.5499884462621125,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF002,,36.2734,137.0253,188.7641756868808,,,0.0009301910338335252,0.0009304260748085096,0.0009513383023151117,34.30106749738514,34.30108117683639,34.33171514080809,1.0194857090462282,1.0582614346533037,1.3421032094592291,8.138042603734743,8.141274541625991,8.37065139731488,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF003,,36.3322,137.3014,167.97185892066432,,,0.0003160908105813204,0.0003170613850559688,0.00034185092639204764,19.70800270568764,19.709324581427353,19.937589358966704,0.0,0.059608460757099364,0.11921692151419873,5.177660176400428,5.194440014211663,5.611623617629098,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF004,,36.2492,137.5174,164.95958170914406,,,0.0005354237866757083,0.0005519359162943731,0.0006859307832018583,28.524820631034107,28.80963144759213,32.850605601607576,0.0,0.05222859318029599,0.10445718636059198,7.745794184708557,7.891615923426593,9.40167364782498,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF005,,36.1536,137.2514,186.687632632372,,,0.0005552716875933437,0.0005552717962052538,0.0005556190975861339,25.3427946453417,25.346744166131252,25.794180627932114,0.0,0.27317551511371696,0.5463510302274339,6.41016430391272,6.410701132417487,6.4936626055360485,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF007,,36.0378,137.4861,186.93781823861408,,,0.006082598693696218,0.006217702883992269,0.007506819746441466,80.58467949370501,80.73905773968096,85.72953623260855,14.44529728132538,14.86232717565223,18.3583471312967,24.206922377312573,24.250166313478754,25.69774195922007,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF018,,35.4887,137.5,242.3672146047889,,,0.001197986917930958,0.0012704553433782267,0.0016934022951163516,40.08104494507974,40.25697286412064,44.0164542503019,0.5969419252578716,1.248126270931369,2.3442464860804515,11.175651714716585,11.206730471461643,12.040766808403387,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF019,,35.4495,137.4039,249.54533768281425,,,0.0004008369092020854,0.0004016205750284179,0.0004266976264395429,22.39895437430868,22.406773088343872,22.998654132278336,0.0,0.0,0.0,5.990678910756304,6.005982024286808,6.434451701482187,,,
usp000fg9t,6.6,12.0,37.535,138.446,GIF023,,35.3882,137.2158,262.50085435046054,,,0.0005953036142974674,0.000599606328965547,0.0006713095823081383,26.935406625660292,26.9377167244672,27.290494612061988,0.0,0.19221204216719145,0.3844240843343829,8.887198811124678,8.915100399464873,9.619878679552173,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM001,,36.7722,139.2248,109.32813751677658,,,0.12883394917686808,0.12898770252196745,0.13528380777742052,435.8626537939766,435.86344157230917,436.6921314599729,145.6846010808953,145.69276323837582,147.2349266323837,283.1119426730461,283.13113930319537,286.4281013926538,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM002,,36.7819,138.9695,95.64393352995356,,,0.06933384688428931,0.07192349032634086,0.09104954943294127,317.70719823573864,319.2210112613428,350.2724237881736,107.07234536697815,108.247186201646,124.15209670715879,150.48901037767797,155.53341069908532,194.82335342285995,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM003,,36.6578,139.0784,112.41771521432774,,,0.06930472921388349,0.07115303833610878,0.08726543645215751,331.56231847335135,333.0280581415883,364.2388972545157,109.1479423827742,109.96834388407423,123.37592868569344,161.3653977614683,162.3772983327044,180.4768955412393,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM004,,36.6172,138.5918,102.67836383040424,,,0.027570095672569104,0.028006547233564025,0.032931637339464546,212.3071816579367,212.32313809215938,214.92613362923683,52.059876019878274,52.234011672366854,56.49561749457301,48.59543254460285,52.50205567315609,72.37539926979666,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM005,,36.5133,138.5177,113.56567430947192,,,0.004988951914138793,0.0050190692442109225,0.0055680818821300295,112.23342664278738,112.24285412749155,113.69758664703316,7.994196316843034,8.723705669108426,12.215963656286313,5.2534997846268485,5.300139937294934,6.00172625973458,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM006,,36.5103,138.7523,116.93976859764484,,,0.004891166682798025,0.004906637060732207,0.005295964335447654,100.87561028031095,100.89885466648073,103.06452398159479,9.794205077846554,9.803068793483476,10.219847707122836,7.09530876205974,7.38353969248176,9.426393569167976,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM007,,36.4619,139.0101,129.24216562919457,,,0.00846582198666139,0.008502202784082542,0.00928789373593417,145.91358013870118,145.94275614506643,148.86083810504573,19.135506855061738,19.264516041373906,21.490264389286924,8.808419863644946,8.831508003401758,9.469687539186516,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM008,,36.3478,139.1368,145.4124174324908,,,0.008882468907051784,0.009139420008867085,0.01129133641378114,154.05382680881212,154.7689717016293,169.63009706750455,18.641135610558802,19.568125618418414,25.519562702598986,5.762856019709831,5.937741127551105,7.368216640765502,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM009,,36.4106,139.3251,147.3010391395414,,,0.012618959580644904,0.01262377323217663,0.012972355675035392,118.44035988334238,118.45206036152746,120.11691909285744,26.75139756640154,26.783979951539262,28.104703347554874,42.612277031035454,43.25049965063622,50.653172563846276,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM010,,36.2343,139.5331,173.85680196947544,,,0.014740479549893356,0.015425641586304375,0.019971923692410284,243.49378794872155,244.20508509635,262.8303050225299,27.168235196459964,29.369436375011105,40.525187774879214,22.12171842035205,23.732810219455352,32.327916678559944,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM011,,36.2914,139.3609,160.29025815585786,,,0.02600564626157817,0.026046879245961344,0.027511898348689088,210.18467300858387,210.3202287340516,217.87018549011643,50.140461276416204,50.26186833240296,53.7532221174007,68.19147254958251,68.22617942837401,70.40210013286226,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM013,,36.3181,139.0176,144.32979033954788,,,0.01608379038671523,0.01629014745425187,0.018874831357067717,184.26788724573981,184.3264094446517,188.9708629914872,33.757459062107536,33.94722827162398,37.531675927243946,20.357347876068626,24.47002970773969,38.04798026555168,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM014,,36.35,138.7179,133.7188468750499,,,0.0026708147711658773,0.002691290334901789,0.0030226392821733014,79.40546180395107,79.42391955072934,81.13612062011298,4.3380788038729134,4.34050170334686,4.485509731212709,5.2920088465618464,5.3876672397506224,6.398409864850242,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM015,,36.2287,138.7579,147.60947767185752,,,0.0002228766361741064,0.00022541445056169536,0.0002591439564837516,18.38686392413464,18.403231913422367,19.179234422802054,0.0,0.0,0.0,5.1457061368661,5.146837317004661,5.2547387568945005,,,
usp000fg9t,6.6,12.0,37.535,138.446,GNM016,,36.1162,138.9251,163.1481944488566,,,0.0005233079576607569,0.0005239851667545661,0.0005506166599109406,26.91816395710391,26.938943949640695,27.99684295254916,0.0,0.0,0.0,9.374947931391596,9.415290675326633,10.285951220309062,,,
usp000fg9t,6.6,12.0,37.535,138.446,HYG020,,34.7976,134.9899,434.6264847917314,,,8.984759991249366e-09,1.0450608641035745e-08,1.578814635684962e-08,0.008166986938223784,0.008569958674881126,0.01116697928320375,0.0,0.0,0.0,10.049852715128953,10.173313505837713,11.753429986441336,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR001,,36.7761,140.3569,189.48583087992532,,,0.004454648841911106,0.0048424917221096455,0.006741393977087627,77.74897886039645,78.22291670053077,86.82064798871376,8.912325936078528,9.949244920582787,14.371678741324981,13.865709958525304,13.865989683755885,13.954064970168774,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR002,,36.7061,140.7068,220.968754927873,,,0.0036350010580935782,0.003669454111251757,0.004171112144418756,77.82711402391953,77.86198561224991,80.19203415037927,7.2591771423402465,7.331631341800003,8.359816805706691,15.176868765785361,15.199237080733635,16.023532114369694,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR003,,36.5915,140.6453,221.85493654002087,,,0.0014537138375043672,0.0014559792179495304,0.0015371676515423321,46.697150827371644,46.69851435757607,47.055372607364646,1.3595138078789641,1.6044931372422029,2.456620142825153,17.312529051057222,17.318695933205184,17.780828688068627,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR005,,36.3851,140.2372,204.27635297843776,,,0.0036778994436826662,0.003679248351871472,0.0037788682138853954,81.59207284577647,81.60168712457107,82.85428055657253,6.156338374296575,6.156704512548014,6.223848209143418,18.2175528668602,18.225154329366482,18.75147920278564,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR006,,36.369,140.4528,220.65404041433519,,,0.002776210626454972,0.002776218827323877,0.002782966771162805,94.7226469432144,94.73528561006235,96.28270142077551,1.7483746659424246,1.7544182077115342,1.8999148572965543,10.857748954471187,10.87253130875366,11.439298193379505,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR007,,36.3523,140.5955,232.12805191161814,,,0.0012414941226209105,0.0012414947607107124,0.0012427534782662919,53.11524138035872,53.11609475043488,53.41718384589586,0.42127020212556704,0.4354157220279381,0.5454987261211884,13.6352556672925,13.635284617113333,13.663382255007587,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR008,,36.3062,139.9828,193.24858515948708,,,0.006359969436014061,0.006366079401866632,0.006644926535324393,164.37292030672074,164.38138833042234,166.04989043636644,8.408429245125824,8.605556761909227,10.436929146803793,13.170837528384952,13.181078880788405,13.700577930308821,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR009,,36.1848,139.7037,187.1592335417351,,,0.02001154391081845,0.0200211968185117,0.0206428336505672,332.07437686502584,332.1198457926372,337.6153165668236,47.1015452160545,47.10280548922823,47.447367843589674,10.352834386739527,10.352872817385526,10.381081569638985,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR010,,36.1843,139.9653,202.0428953452661,,,0.012594390139000908,0.012727354283336713,0.014562261387308472,252.8350886247876,253.8684814306914,276.7513095780401,25.76004900585757,26.096818600147525,30.27579171143004,15.07940017201988,15.080019256817147,15.216661995602953,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR011,,36.1251,140.0903,214.46274764362389,,,0.010087387286735387,0.010105618499271756,0.010712366371318113,176.49504019208302,176.50818313148426,178.66213298525997,22.677514944690557,22.677611222400145,22.743692139959172,18.93372318700965,18.93373080085676,18.950710700892447,,,
usp000fg9t,6.6,12.0,37.535,138.446,IBR012,,36.1901,140.2869,221.8529471111811,,,0.013257042399966595,0.013452903761376929,0.01574013930201491,204.21070899642777,204.6881191289266,218.65996380720523,34.307486606160985,35.227798507644636,43.22743290324637,24.039686941081047,24.088983345379443,25.629298374451647,,,
